fleet_id,vehicle,fuel_type,fuel_liters,dist_km,mpg,year,km_per_liter,litros_teoricos,co2_kg,vehicle_cat
85501,SWEEPER,D,7415.13,14695.0,5.6,2013,1.9817589172408305,7415.13,19872.5484,Truck
85504,SWEEPER,D,9366.74,19839.0,5.98,2013,2.1180261222154133,9366.74,25102.8632,Truck
85506,SWEEPER,D,5235.19,11510.0,6.21,2013,2.198583050471903,5235.19,14030.3092,Truck
85505,SWEEPER,D,11943.77,22898.0,5.41,2013,1.9171501125691468,11943.77,32009.303600000003,Truck
85509,SWEEPER,D,8881.08,19838.0,6.31,2013,2.233737338251654,8881.08,23801.294400000002,Truck
85507,SWEEPER,D,1206.54,2651.0,6.21,2013,2.197191970427835,1206.54,3233.5272,Truck
85510,SWEEPER,D,9529.92,23977.0,7.11,2013,2.5159707531647695,9529.92,25540.1856,Truck
85511,SWEEPER,D,7109.71,18302.0,7.27,2013,2.5742259529572937,7109.71,19054.022800000002,Truck
85512,SWEEPER,D,7232.05,16487.0,6.44,2013,2.279713221009257,7232.05,19381.894,Truck
SECMAST,MASTER,D,7946.84,,,2013,,,21297.5312,Van
SJ12RUK,MED TIPPER,D,2401.53,16838.52442,19.8,2013,7.0115819581683345,2401.53,6436.100400000001,Truck
SJ12RVL,MED TIPPER,D,2193.42,14905.70708,19.19,2013,6.795646561078134,2193.42,5878.365600000001,Truck
SJ12RYB,MED TIPPER,D,1849.47,13064.62212,19.95,2013,7.063981637982773,1849.47,4956.5796,Truck
SJ12SCZ,MED TIPPER,D,2625.49,20467.58612,22.02,2013,7.795720463608698,2625.49,7036.3132,Truck
SJ12SGV,MED TIPPER,D,2275.37,20206.87304,25.08,2013,8.880697662358209,2275.3700000000003,6097.9916,Truck
SJ12SKU,MED TIPPER,D,2096.15,19645.21338,26.47,2013,9.372045597881831,2096.15,5617.682000000001,Truck
78027,MINIBUS,D,246.12,2594.25608,29.77,2013,10.540614659515684,246.11999999999998,659.6016000000001,Bus
SPORTSMAS,MASTER,D,457.17,,,2013,,,1225.2156000000002,Van
TOPMAST,MASTER,D,1909.98,,,2013,,,5118.7464,Van
3308,LIBRARY BU,D,3186.17,9130.0,8.09,2013,2.8655093733228294,3186.17,8538.9356,Bus
78626,MINIBUS,D,145.31,796.6233,15.49,2013,5.48223315669947,145.31,389.43080000000003,Bus
TRANMAST,MASTER,D,9910.31,,,2013,,,26559.6308,Van
1,CAR,D,92.81,,,2013,,,248.73080000000002,Car
2338,LARGE TIPP,D,134.95,1342.0,28.09,2013,9.944423860689145,134.95,361.666,Truck
4472,3 AXLE BIN,D,18361.13,30226.0,4.65,2013,1.6461949781957863,18361.13,49207.828400000006,Truck
4473,3 AXLE BIN,D,14159.17,21539.0,4.3,2013,1.5212049858854721,14159.17,37946.575600000004,Truck
4471,3 AXLE BIN,D,15090.68,25697.0,4.81,2013,1.702839103340605,15090.68,40443.0224,Truck
VK60WML,MED VAN,D,3145.23,22476.04244,20.18,2013,7.146072764153973,3145.23,8429.216400000001,Van
4483,3 AXLE BIN,D,15758.37,26458.0,4.74,2013,1.6789807575275868,15758.37,42232.4316,Truck
VN61HFD,MED TIPPER,D,2081.84,15779.5787,21.41,2013,7.5796308553971485,2081.84,5579.3312000000005,Truck
4489,3 AXLE BIN,D,15986.48,15939.0,2.85,2013,0.9970299903418389,15986.48,42843.7664,Truck
VO10AZA,CAR,D,616.1,9853.98882,45.17,2013,15.994138646323648,616.1,1651.1480000000001,Car
4493,3 AXLE BIN,D,9789.26,12521.0,3.68,2013,1.2790548008736105,9789.26,26235.216800000002,Truck
VO56FXD,3 AXLE BIN,D,1445.3,1428.0,3.08,2013,0.9880301667473881,1445.3,3873.404,Truck
VU11HLC,3 AXLE BIN,D,9743.91,20329.0,5.92,2013,2.086328794087794,9743.910000000002,26113.6788,Truck
VU11HLD,2 AXLE BIN,D,9019.21,17278.0,5.45,2013,1.9156888463623756,9019.21,24171.482799999998,Truck
VU60UGV,SMALL VAN,D,556.95,9779.95918,49.6,2013,17.559851297243917,556.95,1492.6260000000002,Van
4484,3 AXLE BIN,D,15039.28,16603.0,3.12,2013,1.1039757222420221,15039.28,40305.2704,Truck
4485,3 AXLE BIN,D,18956.91,22261.0,3.32,2013,1.1742947558436476,18956.91,50804.518800000005,Truck
4488,3 AXLE BIN,D,20125.34,23638.0,3.32,2013,1.1745391630650712,20125.34,53935.9112,Truck
4486,3 AXLE BIN,D,17050.09,18878.0,3.13,2013,1.1072082317454042,17050.09,45694.241200000004,Truck
4487,3 AXLE BIN,D,15189.57,18352.0,3.41,2013,1.2081974670777382,15189.57,40708.0476,Truck
4490,3 AXLE BIN,D,13584.56,15168.0,3.2,2013,1.1165617436265878,13584.560000000001,36406.620800000004,Truck
4491,3 AXLE BIN,D,14518.44,11888.0,2.34,2013,0.8188207548469395,14518.439999999999,38909.419200000004,Truck
4492,3 AXLE BIN,D,11815.29,14888.0,3.61,2013,1.2600621736749584,11815.29,31664.977200000005,Truck
2345,LARGE TIPP,D,1832.1,7960.0,12.27,2013,4.344741007586922,1832.1,4910.028,Truck
2347,LARGE TIPP,D,1653.36,6654.0,11.76,2013,4.024531862389317,1653.3599999999997,4431.0048,Truck
2349,LARGE TIPP,D,2346.38,11023.0,13.27,2013,4.6978750245058345,2346.38,6288.298400000001,Truck
78638,WELFARE,D,395.41,3309.0,23.64,2013,8.368528868769125,395.41,1059.6988000000001,Bus
2651,MED TIPPER,D,5771.33,38833.3742,19.0,2013,6.728669855995065,5771.33,15467.164400000001,Truck
2652,MED TIPPER,D,5442.09,38892.91978,20.38,2013,7.1466880885836135,5442.09,14584.801200000002,Truck
2653,MED TIPPER,D,3188.9,23666.95404,20.96,2013,7.421667045062561,3188.9,8546.252,Truck
1426,MED VAN,D,1976.06,23266.22838,33.25,2013,11.77404956327237,1976.06,5295.8408,Van
2654,MED TIPPER,D,3994.16,26217.75794,18.54,2013,6.5640229585194385,3994.16,10704.3488,Truck
2655,MED TIPPER,D,3898.3,28316.3373,20.52,2013,7.263765564476823,3898.3,10447.444000000001,Truck
1452,MED VAN,D,1656.65,17731.70812,30.23,2013,10.703352017625932,1656.65,4439.822,Van
1439,MED VAN,D,2218.58,22419.71554,28.54,2013,10.105434800638246,2218.58,5945.7944,Van
1445,MED VAN,D,2191.17,20327.57354,26.2,2013,9.277040822939343,2191.17,5872.3356,Van
1443,MED VAN,D,1427.83,14762.47582,29.2,2013,10.33909906641547,1427.83,3826.5844,Van
1440,MED VAN,D,2977.33,27236.47016,25.84,2013,9.147951406125623,2977.33,7979.2444000000005,Van
1448,MED VAN,D,1600.2,17054.17598,30.1,2013,10.657527796525434,1600.2,4288.536,Van
1442,MED VAN,D,773.16,7534.92988,30.06,2013,9.745628175280666,773.16,2072.0688,Van
1432,MED VAN,D,1466.65,15803.7188,30.43,2013,10.775385265741656,1466.65,3930.6220000000003,Van
1434,MED VAN,D,1435.11,13194.97866,25.97,2013,9.194402282751845,1435.11,3846.0948,Van
1441,MED VAN,D,1690.6,16407.2213,27.41,2013,9.704969419141134,1690.6,4530.808,Van
1446,MED VAN,D,242.79,2103.40738,24.47,2013,8.663484410395816,242.79,650.6772,Van
1444,MED VAN,D,2190.01,21957.83496,28.32,2013,10.026362875055364,2190.01,5869.226800000001,Van
1447,MED VAN,D,1717.14,17113.721559999998,28.15,2013,9.966410170399616,1717.14,4601.935200000001,Van
1430,MED VAN,D,1328.18,14133.22388,30.05,2013,10.641045551054827,1328.18,3559.5224000000003,Van
1437,MED VAN,D,1080.38,12132.81426,31.72,2013,11.230135933652972,1080.38,2895.4184000000005,Van
949,SMALL VAN,D,900.52,10500.9435,32.94,2013,11.660977546306578,900.52,2413.3936,Van
1951,FLATBACK,D,2102.3,15560.70846,20.91,2013,7.401754487941777,2102.3,5634.164000000001,Truck
946,SMALL VAN,D,460.6,6168.60022,37.83,2013,13.39253195831524,460.6,1234.4080000000001,Van
947,SMALL VAN,D,1053.34,14438.99848,38.72,2013,13.707823190992464,1053.34,2822.9512,Van
948,SMALL VAN,D,643.57,8627.67174,37.86,2013,13.405956989915625,643.57,1724.7676000000001,Van
945,SMALL VAN,D,974.77,12630.10032,36.6,2013,12.957005570544846,974.77,2612.3836,Van
950,SMALL VAN,D,617.14,7209.8432,33.0,2013,11.682670382733255,617.14,1653.9352000000001,Van
1457,MED VAN,D,1293.61,12641.3657,27.6,2013,9.772161393310196,1293.61,3466.8748,Van
1456,MED VAN,D,1493.55,14912.14444,28.2,2013,9.98436238492183,1493.55,4002.714,Van
1460,MED VAN,D,1212.5,12354.90318,28.78,2013,10.189610870103092,1212.5,3249.5,Van
1458,MED VAN,D,1356.36,12976.10842,27.02,2013,9.566861614910497,1356.36,3635.0448,Van
1461,MED VAN,D,1275.17,14081.725,31.19,2013,11.043017793705937,1275.17,3417.4556000000002,Van
1462,MED VAN,D,975.0,8368.568,24.24,2013,8.583146666666666,975.0,2613.0,Van
101,SMALL VAN,D,613.88,9182.89404,42.25,2013,14.958777024825698,613.88,1645.1984,Van
105,SMALL VAN,D,736.68,13231.99348,50.73,2013,17.96165700168323,736.68,1974.3024,Van
1170,SMALL VAN,D,960.9,9733.28832,30.17,2013,10.129345738370278,960.9,2575.212,Van
1401,MED VAN,D,201.62,2177.43702,30.5,2013,10.799707469497072,201.62,540.3416000000001,Van
930,SMALL VAN,D,1191.55,15225.96574,36.09,2013,12.778285208342076,1191.55,3193.3540000000003,Van
1425,MED VAN,D,1103.3,8751.59092,22.4,2013,7.932195159974622,1103.3,2956.844,Van
315,MINIBUS,D,1553.88,15966.26214,29.02,2013,10.27509340489613,1553.88,4164.398400000001,Bus
2645,MED TIPPER,D,4233.44,30379.51118,20.27,2013,7.176081668808346,4233.44,11345.6192,Truck
2647,MED TIPPER,D,2502.79,12681.5992,14.31,2013,5.066984924823897,2502.79,6707.4772,Truck
2646,MED TIPPER,D,3888.27,30257.20134,21.98,2013,7.781661597574242,3888.27,10420.563600000001,Truck
974,SMALL VAN,D,2105.31,29236.87978,39.22,2013,13.887208905101861,2105.31,5642.2308,Van
970,SMALL VAN,D,1413.03,17789.64436,35.56,2013,12.589714556661924,1413.03,3786.9204,Van
981,SMALL VAN,D,1067.72,14799.49064,39.15,2013,13.860834900535721,1067.72,2861.4896000000003,Van
1431,MED VAN,D,1425.21,15319.30746,30.36,2013,10.748807165259857,1425.21,3819.5628,Van
1436,MED VAN,D,1846.66,17559.50874,26.86,2013,9.508793573261997,1846.6600000000003,4949.0488000000005,Van
1428,MED VAN,D,2028.0,19839.94352,27.63,2013,9.78300962524655,2027.9999999999998,5435.04,Van
1429,MED VAN,D,1546.69,14627.29126,26.71,2013,9.457157710982807,1546.6900000000003,4145.1292,Van
1450,MED VAN,D,1582.14,15948.5594,28.47,2013,10.080371774937742,1582.14,4240.135200000001,Van
982,SMALL VAN,D,862.81,9966.64262,32.63,2013,11.551375876496564,862.81,2312.3308,Van
1438,MED VAN,D,1626.26,15671.75292,27.22,2013,9.63668350694231,1626.26,4358.3768,Van
1451,MED VAN,D,1305.02,11197.78772,24.24,2013,8.580548742548007,1305.02,3497.4536000000003,Van
1435,MED VAN,D,1059.64,11970.27092,31.91,2013,11.296544977539542,1059.64,2839.8352000000004,Van
1449,MED VAN,D,2166.0,21470.20494,28.0,2013,9.912375318559556,2166.0,5804.88,Van
241,MINIBUS,D,1754.74,13619.84442,21.92,2013,7.761744999259149,1754.74,4702.7032,Bus
240,MINIBUS,D,1566.96,13170.83856,23.74,2013,8.405344463164344,1566.96,4199.4528,Bus
763,SMALL VAN,D,646.64,9425.90438,41.17,2013,14.576741896573054,646.64,1732.9952,Van
767,SMALL VAN,D,795.83,14464.74792,51.34,2013,18.1756756091125,795.8299999999999,2132.8244000000004,Van
YB08PZN,SMALL VAN,D,838.58,15328.9635,51.63,2013,18.279667413961697,838.58,2247.3944,Van
357,MINIBUS,D,680.63,6151.0,25.52,2013,9.037215520914447,680.63,1824.0884,Bus
997,MED VAN,D,988.88,13962.63384,39.88,2013,14.119644284443007,988.88,2650.1984,Van
1000,MED VAN,D,1324.53,16935.08482,36.11,2013,12.785731406612157,1324.53,3549.7404,Van
1455,MED VAN,D,1060.63,10418.86716,27.75,2013,9.823281596786813,1060.63,2842.4884000000006,Van
996,SMALL VAN,D,905.08,12230.984,38.17,2013,13.51370486586821,905.08,2425.6144000000004,Van
999,SMALL VAN,D,613.93,8210.85268,37.77,2013,13.374248986040755,613.93,1645.3324,Van
995,SMALL VAN,D,1271.52,15868.0924,35.25,2013,12.479624701145086,1271.52,3407.6736,Van
1002,SMALL VAN,D,624.38,6527.48304,29.53,2013,10.454343572824241,624.38,1673.3384,Van
1001,MED VAN,D,586.32,7308.01294,35.2,2013,12.464205450948286,586.32,1571.3376000000003,Van
768,SMALL VAN,D,1598.95,32536.02678,57.47,2013,20.348370355545825,1598.9500000000003,4285.186000000001,Van
742,SMALL VAN,D,1108.62,20211.70106,51.49,2013,18.23140576572676,1108.62,2971.1016,Van
745,SMALL VAN,D,1333.25,22382.70072,47.42,2013,16.788074794674667,1333.25,3573.11,Van
1477,MED VAN,D,699.38,6747.96262,30.04,2013,9.648492407560983,699.38,1874.3384,Van
1479,MED VAN,D,1244.05,11416.65796,27.35,2013,9.177008930509224,1244.05,3334.054,Van
1154,SMALL VAN,D,878.7,9503.1527,32.36,2013,10.815013884147035,878.7,2354.916,Van
1156,SMALL VAN,D,422.66,3886.5561,29.45,2013,9.195467042066909,422.66,1132.7288,Van
1155,SMALL VAN,D,578.05,5602.11254,29.97,2013,9.691397872156388,578.05,1549.174,Van
1157,SMALL VAN,D,803.72,8070.8401,30.14,2013,10.041855496939233,803.72,2153.9696000000004,Van
1480,MED VAN,D,322.98,2953.1389,32.33,2013,9.14341104712366,322.98,865.5864000000001,Van
1151,SMALL VAN,D,557.17,6012.49424,33.23,2013,10.791130606457635,557.17,1493.2156,Van
1478,MED VAN,D,966.02,7819.78306,26.29,2013,8.09484592451502,966.02,2588.9336000000003,Van
1153,SMALL VAN,D,564.34,6327.92488,34.91,2013,11.212965375482863,564.34,1512.4312000000002,Van
1152,SMALL VAN,D,356.31,3545.37602,32.98,2013,9.950256854985827,356.31,954.9108000000001,Van
1481,MED VAN,D,536.5,4313.0312,25.84,2013,8.03920074557316,536.5,1437.8200000000002,Van
1740ENE,MED VAN,D,455.0,3752.98088,27.18,2013,8.248309626373626,455.00000000000006,1219.4,Van
1147,SMALL VAN,D,848.49,8889.99416,31.52,2013,10.47742950417801,848.49,2273.9532000000004,Van
107,SMALL VAN,D,442.04,6347.23696,44.09,2013,14.358965161523845,442.04,1184.6672,Van
1379,MED VAN,D,615.25,8531.11134,43.59,2013,13.866089134498171,615.25,1648.8700000000001,Van
1377,MED VAN,D,778.67,8964.0238,32.51,2013,11.5119675857552,778.67,2086.8356,Van
1712,MED VAN,D,592.83,5149.888,24.54,2013,8.686955788337297,592.83,1588.7844000000002,Van
2196,MED TIPPER,D,965.59,7794.03362,23.58,2013,8.071783697014261,965.5899999999999,2587.7812000000004,Truck
1393,MED VAN,D,1469.91,14958.8153,28.74,2013,10.176687892456,1469.91,3939.3588000000004,Van
1394,MED VAN,D,1575.2,18391.53752,32.98,2013,11.67568405281869,1575.2,4221.536,Van
1397,MED VAN,D,1505.8,14530.73086,28.41,2013,9.649841187408686,1505.8,4035.5440000000003,Van
1396,MED VAN,D,142.55,7514.00846,148.88,2013,,,382.03400000000005,Van
1372,MED VAN,D,1906.07,20578.63058,30.49,2013,10.796366649703318,1906.07,5108.2676,Van
1354,MED VAN,D,998.94,10906.49718,30.84,2013,10.918070334554628,998.94,2677.1592000000005,Van
1356,MED VAN,D,980.94,10755.21922,30.97,2013,10.964196811221889,980.94,2628.9192000000003,Van
943,SMALL VAN,D,1155.05,14482.45066,35.41,2013,12.538375533526688,1155.05,3095.534,Van
1955,MED TIPPER,D,1103.61,6147.6788,15.73,2013,5.5705174835313205,1103.61,2957.6748,Truck
396,MINIBUS,D,491.89,7084.31468,40.68,2013,14.402233588810507,491.89,1318.2652,Bus
1718,MED VAN,D,2580.95,23724.89028,25.96,2013,9.192309141982603,2580.95,6916.946,Van
1883,MED VAN,D,1676.66,13024.38862,21.94,2013,7.768055908771008,1676.66,4493.4488,Van
1473,MED VAN,D,1628.85,15425.5239,26.75,2013,9.470193019615067,1628.85,4365.318,Van
1470,MED VAN,D,839.29,8481.2218,30.94,2013,10.105233947741542,839.2900000000001,2249.2972,Van
1472,MED VAN,D,874.14,7227.54594,23.35,2013,8.268178941588305,874.1399999999999,2342.6952,Van
1471,MED VAN,D,1686.13,13940.10308,23.35,2013,8.267513821591455,1686.13,4518.8284,Van
1474,MED VAN,D,878.4,8466.73774,27.22,2013,9.638818010018216,878.4,2354.112,Van
369,MINIBUS,D,743.24,6614.0,25.13,2013,8.89887519509176,743.24,1991.8832000000002,Bus
YB60LYK,MED VAN,D,1300.0,12789.42498,27.79,2013,9.838019215384616,1300.0,3484.0,Van
1338ENE,MED VAN,D,2193.46,22585.47756,29.97,2013,10.296735550226582,2193.46,5878.4728000000005,Van
YB62XNH,LUTON,D,794.08,6141.24144,23.54,2013,7.7337817852105575,794.08,2128.1344000000004,Van
1863,LARGE VAN,D,2506.56,20404.82186,23.17,2013,8.140567893846546,2506.5600000000004,6717.580800000001,Van
931,SMALL VAN,D,1088.03,15230.79376,39.54,2013,13.998505335330828,1088.03,2915.9204,Van
956,SMALL VAN,D,1101.7,14997.43946,38.45,2013,13.612997603703366,1101.7,2952.5560000000005,Van
959,SMALL VAN,D,605.43,7732.8787,36.08,2013,12.772539682539684,605.43,1622.5524,Van
962,SMALL VAN,D,1662.08,22179.92388,37.69,2013,13.344678884289564,1662.08,4454.3744,Van
1947,FLATBACK,D,2328.55,17258.56216,20.93,2013,7.411720667368105,2328.55,6240.514000000001,Truck
953,SMALL VAN,D,743.66,10098.6085,38.35,2013,13.579604254632494,743.66,1993.0088,Van
1459,MED VAN,D,2097.66,23823.06002,32.08,2013,11.356969203779451,2097.66,5621.7288,Van
356,MINIBUS,D,1080.06,13632.71914,35.65,2013,12.62218685998926,1080.06,2894.5608,Bus
762,SMALL VAN,D,499.24,8473.1751,47.94,2013,16.972147864754426,499.24000000000007,1337.9632000000001,Van
1882,MED VAN,D,2296.6,14171.84804,17.43,2013,6.170795105808587,2296.6,6154.888,Van
1731,MED VAN,D,1810.07,17252.1248,26.92,2013,9.531192053346004,1810.07,4850.9876,Van
1730,MED VAN,D,1196.57,11439.18872,27.0,2013,9.559982884411276,1196.57,3206.8076,Van
1723,MED VAN,D,2873.26,23023.21804,22.63,2013,8.012925401808397,2873.2600000000007,7700.336800000001,Van
1722,MED VAN,D,1748.62,15586.4579,25.18,2013,8.913576363074883,1748.6199999999997,4686.3016,Van
1729,MED VAN,D,1979.31,19297.59594,27.54,2013,9.749658183912576,1979.31,5304.5508,Van
1732,MED VAN,D,1037.55,8616.40636,23.46,2013,8.304569765312516,1037.55,2780.634,Van
1733,MED VAN,D,1358.39,10504.16218,21.84,2013,7.732802935828443,1358.39,3640.4852000000005,Van
1737,MED VAN,D,685.25,6477.5935,26.7,2013,9.452890915724188,685.25,1836.47,Van
1724,MED VAN,D,1893.98,16057.99452,23.95,2013,8.47843932882079,1893.9799999999998,5075.866400000001,Van
1961ENE,MED TIPPER,D,975.0,8164.18182,23.65,2013,8.373519815384615,975.0,2613.0,Truck
0529ENE,4 X 4,D,461.67,2887.15596,17.66,2013,6.253722269153291,461.67,1237.2756000000002,Car
1355ENE,MED VAN,D,635.28,4329.1246,21.44,2013,6.814514229945851,635.28,1702.5504,Van
1351ENE,MED VAN,D,65.0,,,2013,,,174.20000000000002,Van
1352ENE,MED VAN,D,646.33,6352.06498,30.84,2013,9.827897482710071,646.3299999999999,1732.1644000000001,Van
8540,SML SWEEPE,D,3523.36,6574.1539,5.29,2013,1.8658762942191545,3523.36,9442.604800000001,Truck
8541,SML SWEEPE,D,5117.77,9292.32916,5.15,2013,1.8156988610273612,5117.77,13715.623600000003,Truck
8542,SML SWEEPE,D,5224.69,9730.06964,5.29,2013,1.8623247771638127,5224.69,14002.1692,Truck
8543,SML SWEEPE,D,4636.13,9862.03552,6.08,2013,2.127212895238054,4636.13,12424.8284,Truck
8544,SML SWEEPE,D,6248.41,10314.26006,4.69,2013,1.65070154807383,6248.41,16745.7388,Truck
8545,SML SWEEPE,D,6399.17,14451.8732,6.41,2013,2.258398073500157,6399.169999999999,17149.7756,Truck
8547,SML SWEEPE,D,5157.83,11701.51114,6.45,2013,2.2686887974206207,5157.83,13822.984400000001,Truck
171,SMALL VAN,D,406.74,7634.70896,53.02,2013,18.770489649407484,406.74,1090.0632,Van
170,SMALL VAN,D,574.76,9730.06964,47.81,2013,16.92892623007864,574.76,1540.3568,Van
1422,MED VAN,D,1969.15,17224.76602,24.71,2013,8.74731027092908,1969.15,5277.322,Van
1292,SMALL VAN,D,323.75,3426.28486,29.89,2013,10.58311925868726,323.75,867.6500000000001,Van
921,SMALL VAN,D,944.02,10742.3445,32.14,2013,11.3793611364166,944.0200000000001,2529.9736000000003,Van
80,4 X 4,D,873.5,10640.95608,34.41,2013,12.181976050372066,873.5,2340.98,Car
2680,MED TIPPER,D,436.7,2463.0,18.72,2013,5.640027478818411,436.7,1170.356,Truck
2602,MED TIPPER,D,712.13,6644.96486,32.16,2013,9.331112100318762,712.13,1908.5084000000002,Truck
851,SMALL VAN,D,181.37,2323.88696,36.19,2013,12.812962231901636,181.37,486.07160000000005,Van
850,SMALL VAN,D,148.04,1432.3126,27.33,2013,9.675172926236153,148.04,396.7472,Van
844,SMALL VAN,D,91.18,1166.7715,36.14,2013,12.79635336696644,91.18,244.36240000000004,Van
841,SMALL VAN,D,96.15,1459.67138,42.88,2013,15.181189599583982,96.15,257.682,Van
840,SMALL VAN,D,85.65,692.0162,43.72,2013,8.07958201984822,85.65,229.54200000000003,Van
848,SMALL VAN,D,114.04,1810.5075,44.84,2013,15.876074184496666,114.04,305.6272,Van
845,SMALL VAN,D,43.1,630.86128,41.34,2013,14.637152668213457,43.1,115.50800000000001,Van
846,SMALL VAN,D,46.95,592.23712,35.63,2013,12.614209158679445,46.95,125.82600000000002,Van
847,SMALL VAN,D,25.97,436.13114,47.43,2013,16.79365190604544,25.969999999999995,69.5996,Van
842,SMALL VAN,D,119.22,1730.0405,40.99,2013,14.51132779734944,119.22,319.50960000000003,Van
843,SMALL VAN,D,79.13,1116.88196,39.87,2013,14.114519903955516,79.13,212.0684,Van
3429,LARGE TIPP,D,2862.75,15940.5127,15.73,2013,5.568251750938782,2862.75,7672.17,Truck
429,WELFARE,D,5268.34,21897.0,11.74,2013,4.156337669930187,5268.34,14119.151200000002,Bus
78,CAR,D,232.32,2383.43254,37.18,2013,10.259265409779614,232.32,622.6176,Car
1342ENE,LARGE VAN,D,1238.35,11106.05534,26.73,2013,8.968430039972546,1238.35,3318.778,Van
1340ENE,MED VAN,D,973.84,9561.08894,29.71,2013,9.81792588104822,973.8400000000001,2609.8912,Van
1350ENE,LARGE VAN,D,55.92,,,2013,,,149.8656,Van
1125,SMALL VAN,D,1030.58,13569.95488,38.62,2013,13.167298880242194,1030.58,2761.9544,Van
1215,SMALL VAN,D,1145.49,16508.60972,40.71,2013,14.411832246462213,1145.49,3069.9132000000004,Van
749,SMALL VAN,D,439.7,7370.7771999999995,47.35,2013,16.763195815328633,439.7,1178.396,Van
790,SMALL VAN,D,610.98,10758.4379,49.73,2013,17.608494386068283,610.98,1637.4264,Van
775,SMALL VAN,D,1207.49,19260.58112,45.05,2013,15.950923916554173,1207.49,3236.0732000000003,Van
772,SMALL VAN,D,700.62,12100.62746,48.78,2013,17.27131320830122,700.62,1877.6616000000001,Van
794,SMALL VAN,D,621.52,12053.9566,54.78,2013,19.394318123310594,621.52,1665.6736,Van
789,SMALL VAN,D,1084.03,20002.48686,52.12,2013,18.45196798981578,1084.03,2905.2004,Van
785,SMALL VAN,D,840.69,15108.48392,50.76,2013,17.971528054336318,840.69,2253.0492000000004,Van
777,SMALL VAN,D,770.41,12818.3931,49.37,2013,16.638404356122063,770.4100000000001,2064.6988,Van
781,SMALL VAN,D,522.52,9483.84062,51.26,2013,18.15019639439639,522.52,1400.3536000000001,Van
783,SMALL VAN,D,1057.81,19648.43206,52.46,2013,18.574632552159652,1057.81,2834.9308,Van
793,SMALL VAN,D,1120.97,22905.73622,57.71,2013,20.43385302015219,1120.97,3004.1996000000004,Van
786,SMALL VAN,D,370.72,6582.2006,50.15,2013,17.755180729391455,370.71999999999997,993.5296000000002,Van
787,SMALL VAN,D,600.79,10798.6714,50.81,2013,17.974119742339255,600.7899999999998,1610.1172,Van
788,SMALL VAN,D,311.4,5523.25488,50.1,2013,17.736849325626206,311.4,834.552,Van
779,SMALL VAN,D,699.61,13375.22474,54.0,2013,19.11811543574277,699.61,1874.9548000000002,Van
774,SMALL VAN,D,649.1,10397.94574,45.24,2013,16.019019781235556,649.1,1739.5880000000002,Van
782,SMALL VAN,D,1290.4,24412.07846,53.43,2013,18.91822571295722,1290.4000000000003,3458.2720000000004,Van
792,SMALL VAN,D,770.91,13927.22836,51.03,2013,18.06595887976547,770.91,2066.0388000000003,Van
780,SMALL VAN,D,954.35,18510.62868,54.78,2013,19.396058762508513,954.3500000000001,2557.6580000000004,Van
773,SMALL VAN,D,427.17,6018.9316,39.8,2013,14.09024884706323,427.17,1144.8156000000001,Van
YD62LDO,SMALL VAN,D,525.7,5793.624,31.13,2013,11.020779912497622,525.7,1408.8760000000002,Van
YD62LDV,SMALL VAN,D,141.36,1216.66104,37.01,2013,8.606826825127333,141.36,378.8448000000001,Van
311,MINIBUS,D,491.58,4047.4901,23.26,2013,8.233634606778145,491.58,1317.4344,Bus
957,SMALL VAN,D,939.57,12264.78014,36.87,2013,13.05360977894143,939.57,2518.0476000000003,Van
1948,MED TIPPER,D,2866.62,21302.83358,20.99,2013,7.431341991613817,2866.62,7682.5416000000005,Truck
1950,FLATBACK,D,1695.43,11564.71724,19.27,2013,6.821111600007078,1695.43,4543.7524,Truck
1427,MED VAN,D,2137.62,21824.25974,28.84,2013,10.209606824412198,2137.62,5728.8216,Van
69,MPV,D,130.26,1942.47338,42.12,2013,14.912278366344236,130.26,349.0968,Bus
977,SMALL VAN,D,790.31,8574.56352,30.64,2013,10.849620427427212,790.3100000000001,2118.0308,Van
78079,MINIBUS,D,487.69,2270.77874,14.94,2013,4.656192950439829,487.69,1307.0092,Bus
